popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat
40,268142,False,0.68,0.484,C#/Db,-8.618,minor,0.0322,0.732,0,0.467,0.432,113.937,4,turkish,FALSE,Moderato
23,226493,True,0.609,0.943,B,-4.56,major,0.101,1.47e-4,0.138,0.502,0.547,106.94,4,industrial,FALSE,Andante
55,239573,False,0.531,0.296,C#/Db,-7.594,major,0.0304,0.84,0,0.124,0.212,106.359,4,acoustic,FALSE,Andante
27,393992,False,0.448,0.949,F,-6.24,minor,0.0418,1.62e-6,0.0124,0.384,0.245,142.053,4,heavy-metal,FALSE,Allegro
64,132840,False,0.579,0.708,C,-10.419,major,0.0374,0.442,0,0.11,0.846,130.97,4,grunge,FALSE,Allegro
14,224893,True,0.391,0.829,A,-9.236,minor,0.0617,5.12e-6,0.00823,0.256,0.455,109.748,4,grindcore,FALSE,Moderato
74,425653,False,0.386,0.607,A#/Bb,-7.7,major,0.0261,0.0112,1.38e-5,0.088,0.532,147.207,4,british,FALSE,Allegro
62,139346,False,0.564,0.827,G,-7.089,major,0.0283,0.0904,3.73e-6,0.127,0.912,89.847,4,british,FALSE,Andante
35,236286,False,0.219,0.0592,G,-22.161,minor,0.038,0.985,0.978,0.131,0.0368,72.68,5,sleep,FALSE,Adagio
15,306624,False,0.781,0.916,A#/Bb,-7.038,minor,0.196,0.068,0.845,0.0777,0.548,129.034,4,chicago-house,FALSE,Allegro
41,247293,False,0.593,0.772,A,-5.884,major,0.0361,0.0208,1.09e-5,0.347,0.74,118.173,4,heavy-metal,FALSE,Moderato
67,224596,False,0.447,0.966,G,-2.966,major,0.089,0.00349,1.98e-4,0.312,0.533,178.105,4,grunge,FALSE,Presto
40,152215,False,0.549,0.913,E,-3.952,major,0.091,0.172,1.1e-4,0.0889,0.512,89.046,4,forro,FALSE,Andante
62,241013,False,0.309,0.181,A#/Bb,-17.022,major,0.0337,0.87,2.79e-4,0.118,0.146,124.711,4,piano,FALSE,Allegro
28,198128,False,0.741,0.0484,G#/Ab,-18.962,minor,0.0596,0.961,0.899,0.107,0.202,117.062,4,guitar,FALSE,Moderato
18,281960,False,0.554,0.986,G#/Ab,-2.463,major,0.0816,0.00862,0.0474,0.282,0.667,136.872,4,j-idol,FALSE,Allegro
50,349093,False,0.446,0.7,D,-9.359,major,0.0406,0.0236,0.59,0.147,0.357,160.058,4,death-metal,FALSE,Allegro
35,141333,False,0.252,0.406,F,-10.179,major,0.0345,0.606,0,0.259,0.582,124.419,4,rock-n-roll,FALSE,Allegro
43,167777,False,0.256,0.281,F#/Gb,-37.417,major,0.101,0.788,0.973,0.112,0.284,130.131,3,sleep,FALSE,Allegro
8,40000,False,0.155,0.197,C,-10.914,major,0.0397,0.934,0.739,0.335,0.0735,108.749,5,idm,FALSE,Moderato
21,309016,False,0.379,0.0171,F,-18.906,major,0.102,0.988,0.923,0.113,0.176,73.269,3,new-age,FALSE,Adagio
32,274422,False,0.444,0.787,C,-5.175,major,0.0315,0.00517,7.59e-5,0.235,0.506,119.944,4,goth,FALSE,Moderato
0,80853,False,0.424,0.261,F,-20.513,minor,0.0487,0.993,0.821,0.139,0.283,104.437,4,classical,TRUE,Andante
3,248352,False,0.278,0.914,B,-4.151,minor,0.0859,0.00223,0.528,0.0531,0.733,103.435,3,iranian,FALSE,Andante
39,137482,False,0.768,0.801,G,-5.994,major,0.0436,0.665,2.51e-5,0.0701,0.905,172.046,4,forro,FALSE,Vivace
47,219333,False,0.694,0.823,E,-9.892,minor,0.0354,0.426,1.71e-6,0.297,0.854,116.971,4,synth-pop,FALSE,Moderato
20,270826,False,0.459,0.998,B,-5.904,minor,0.108,2.51e-4,0.00566,0.974,0.0565,124.946,4,heavy-metal,FALSE,Allegro
2,85651,False,0.394,0.0897,A#/Bb,-24.062,major,0.058,0.99,0.904,0.101,0.443,66.701,4,classical,TRUE,Adagio
57,252400,True,0.511,0.952,C#/Db,-4.243,minor,0.0754,1.37e-5,0.00201,0.135,0.557,147.999,4,metalcore,FALSE,Allegro
20,160213,False,0.731,0.476,F,-10.304,major,0.0339,0.664,4.43e-5,0.154,0.797,125.744,4,kids,FALSE,Allegro
30,228040,False,0.645,0.785,C,-6.7,major,0.049,0.155,0,0.0905,0.608,91.966,4,party,FALSE,Andante
31,278213,False,0.517,0.678,G#/Ab,-4.332,major,0.0273,0.203,0,0.293,0.371,138.085,4,party,FALSE,Allegro
47,153977,False,0.616,0.618,C,-6.934,major,0.0448,0.0903,0,0.125,0.649,135.097,4,forro,FALSE,Allegro
21,150047,False,0.501,0.694,C#/Db,-9.289,major,0.148,0.977,0.00304,0.946,0.811,115.983,4,tango,FALSE,Moderato
17,185973,False,0.413,0.457,G,-14.436,minor,0.0585,0.938,0.00646,0.14,0.527,121.789,4,tango,FALSE,Allegro
11,144053,False,0.592,0.244,D,-9.658,major,0.0331,0.847,2.57e-6,0.11,0.39,88.539,3,honky-tonk,FALSE,Andante
60,158266,False,0.493,0.762,G,-6.114,major,0.147,0.00216,0,0.713,0.708,133.227,4,british,FALSE,Allegro
18,197200,False,0.559,0.972,G#/Ab,-1.652,major,0.0885,0.141,0,0.325,0.886,165.142,4,j-idol,FALSE,Allegro
54,241351,False,0.547,0.848,D,-2.684,major,0.0367,0.049,0,0.114,0.749,160.063,4,british,FALSE,Allegro
38,100853,False,0.517,0.301,A,-12.007,major,0.705,0.912,0,0.92,0.331,75.318,3,samba,FALSE,Adagio
36,165906,False,0.618,0.484,C,-12.279,major,0.0276,0.645,0,0.118,0.625,133.617,4,children,FALSE,Allegro
80,187585,False,0.702,0.741,A,-5.33,major,0.0427,0.00544,0,0.337,0.646,124.925,4,k-pop,FALSE,Allegro
29,180535,False,0.357,0.57,C#/Db,-11.025,minor,0.233,0.602,0,0.116,0.305,83.667,4,spanish,FALSE,Andante
19,168071,False,0.64,0.783,C#/Db,-5.432,minor,0.281,0.634,0,0.353,0.561,100.106,4,j-dance,FALSE,Andante
46,414106,False,0.201,0.936,D,-2.976,major,0.0769,9.72e-6,0.00759,0.0834,0.125,89.014,4,death-metal,FALSE,Andante
37,299640,False,0.687,0.586,E,-7.713,minor,0.0957,0.0126,4.56e-6,0.0685,0.79,80.346,4,ska,FALSE,Andante
18,178586,False,0.59,0.12,F,-12.451,major,0.0374,0.899,2.28e-5,0.109,0.369,107.099,4,trip-hop,FALSE,Andante
1,178440,False,0.33,0.0451,E,-21.758,minor,0.0336,0.81,0.0239,0.102,0.218,96.056,4,romance,FALSE,Andante
43,261992,False,0.502,0.9,C,-6.692,minor,0.0489,1.77e-4,8.79e-6,0.451,0.339,128.002,4,world-music,FALSE,Allegro
21,226933,False,0.363,0.89,B,-6.047,minor,0.0514,1.16e-4,5.86e-6,0.975,0.181,60.992,4,heavy-metal,FALSE,Larghetto
44,283441,False,0.501,0.777,G,-6.267,major,0.0469,0.686,0,0.365,0.903,95.941,4,pagode,FALSE,Andante
40,341962,False,0.213,0.696,C#/Db,-5.025,major,0.0529,0.312,0,0.0621,0.286,153.836,3,gospel,FALSE,Allegro
47,209613,False,0.615,0.81,C,-4.411,major,0.0321,0.845,0,0.711,0.633,149.865,4,pagode,FALSE,Allegro
20,239626,False,0.586,0.739,D,-4.013,major,0.0304,0.139,0,0.284,0.313,91.986,4,j-idol,FALSE,Andante
23,221960,True,0.563,0.906,F#/Gb,-3.407,major,0.108,1.86e-4,8.21e-6,0.0204,0.449,131.88,4,industrial,FALSE,Allegro
63,243720,False,0.49,0.901,D,-5.472,major,0.12,3.43e-4,0.0882,0.119,0.31,166.049,4,industrial,FALSE,Allegro
29,328000,False,0.585,0.849,G#/Ab,-7.7,minor,0.0391,6.91e-4,0.34,0.234,0.77,132.003,4,industrial,FALSE,Allegro
19,202973,False,0.812,0.821,A#/Bb,-7.701,minor,0.0354,7.03e-4,0.0214,0.0898,0.968,128.995,4,chicago-house,FALSE,Allegro
9,147727,False,0.759,0.565,E,-14.21,minor,0.0497,0.0317,0.864,0.161,0.598,121.012,4,study,FALSE,Allegro
13,153613,False,0.635,0.269,G,-10.424,major,0.0276,0.704,0,0.313,0.54,121.924,4,honky-tonk,FALSE,Allegro
32,210720,False,0.42,0.914,G,-4.773,minor,0.169,0.00231,0,0.0766,0.253,171.975,4,heavy-metal,FALSE,Vivace
0,220226,False,0.514,0.975,B,-4.433,minor,0.0609,7.65e-5,0.561,0.457,0.309,154.047,4,alt-rock,FALSE,Allegro
39,208773,False,0.213,0.953,A,-4.718,minor,0.1,4.5e-4,0,0.131,0.115,123.03,4,goth,FALSE,Allegro
45,156800,False,0.703,0.909,F,-2.152,major,0.0422,0.393,0,0.154,0.824,150.175,4,forro,FALSE,Allegro
58,237826,False,0.542,0.749,F#/Gb,-8.333,minor,0.0277,0.173,0.942,0.315,0.674,94.031,4,electronic,FALSE,Andante
20,59000,False,0.502,0.248,C,-17.604,major,0.0609,0.864,0.298,0.0867,0.232,133.59,4,classical,TRUE,Allegro
24,328040,False,0.534,0.882,E,-3.143,major,0.0361,0.236,0,0.282,0.4,135.015,4,j-idol,FALSE,Allegro
62,283280,False,0.307,0.00229,C#/Db,-34.977,major,0.0519,0.992,0.931,0.098,0.281,67.775,5,ambient,FALSE,Adagio
9,183157,False,0.789,0.735,D#/Eb,-7.557,minor,0.108,0.331,0.00203,0.0811,0.69,152.035,4,kids,TRUE,Allegro
14,354406,False,0.798,0.708,C#/Db,-9.858,major,0.0566,0.00421,0.0339,0.101,0.074,102.025,4,detroit-techno,FALSE,Andante
45,244200,False,0.575,0.803,D,-6.193,major,0.0318,0.11,0,0.144,0.325,120.02,4,club,FALSE,Allegro
36,212015,False,0.688,0.536,F,-12.154,major,0.0626,0.246,0,0.281,0.929,106.06,4,samba,FALSE,Andante
34,214866,False,0.728,0.916,A#/Bb,-5.371,minor,0.0762,0.0731,0,0.423,0.805,104.033,4,children,FALSE,Andante
41,139186,False,0.581,0.457,A,-13.459,major,0.0327,0.383,0.00333,0.0999,0.67,89.983,4,cantopop,FALSE,Andante
37,148400,False,0.587,0.361,C,-11.719,major,0.101,0.873,0,0.469,0.841,110.637,4,children,FALSE,Moderato
34,238040,False,0.508,0.522,G#/Ab,-6.032,major,0.0326,0.219,0,0.138,0.463,127.964,4,bluegrass,FALSE,Allegro
10,347906,False,0.782,0.945,G,-6.2,major,0.14,0.012,6.07e-5,0.673,0.687,93.912,4,breakbeat,FALSE,Andante
47,238693,False,0.667,0.737,C,-12.684,minor,0.0332,0.0421,0,0.256,0.766,118.044,4,synth-pop,FALSE,Moderato
65,248635,False,0.207,0.292,G,-11.641,major,0.0328,0.818,0.942,0.0934,0.11,141.869,4,ambient,FALSE,Allegro
43,187186,False,0.247,0.398,G#/Ab,-11.309,major,0.0457,0.893,0.944,0.282,0.05,123.469,3,disney,FALSE,Allegro
21,173941,False,0.466,0.98,G,-4.251,minor,0.105,0.00436,7.35e-6,0.37,0.173,155.021,4,happy,FALSE,Allegro
23,277333,False,0.603,0.338,E,-14.19,major,0.038,0.572,5.25e-5,0.1,0.4,90.007,4,malay,FALSE,Andante
26,284210,False,0.282,0.259,C,-15.152,major,0.0314,0.78,0.653,0.103,0.0383,151.383,5,idm,FALSE,Allegro
10,96146,False,0.446,0.697,D,-3.818,major,0.0334,0.742,0,0.287,0.926,114.155,4,kids,FALSE,Moderato
67,247453,True,0.522,0.546,D#/Eb,-9.528,major,0.0514,0.297,0,0.7,0.234,96.957,4,emo,FALSE,Andante
51,212317,False,0.201,0.391,B,-10.519,minor,0.0346,0.64,0.965,0.102,0.0393,88.517,4,anime,FALSE,Andante
54,158800,False,0.66,0.557,C#/Db,-9.597,major,0.03,0.158,0,0.543,0.788,110.743,4,psych-rock,FALSE,Moderato
9,60000,False,0.64,0.776,F,-5.703,minor,0.261,7.72e-4,0,0.239,0.61,111.005,4,kids,FALSE,Moderato
40,181733,False,0.275,0.992,F,-3.697,major,0.144,0.0019,0,0.249,0.302,93.054,4,hard-rock,FALSE,Andante
20,323093,True,0.587,0.576,G,-7.497,minor,0.944,0.846,0,0.227,0.621,64.938,4,comedy,FALSE,Larghetto
20,291573,False,0.701,0.919,A#/Bb,-3.511,major,0.041,0.224,1.24e-5,0.291,0.644,131.983,4,j-idol,FALSE,Allegro
33,152250,False,0.777,0.832,C#/Db,-5.739,major,0.176,0.00642,0.05,0.12,0.777,139.901,4,progressive-house,FALSE,Allegro
36,339460,False,0.539,0.74,D,-6.65,minor,0.0895,0.11,0,0.29,0.46,119.999,4,folk,FALSE,Moderato
5,444453,False,0.732,0.979,B,-9.394,major,0.0567,0.00153,0.875,0.0969,0.557,138.789,4,detroit-techno,FALSE,Allegro
24,221453,True,0.453,0.95,D,-7.697,major,0.102,6.22e-5,3.7e-4,0.348,0.24,144.913,4,heavy-metal,FALSE,Allegro
30,163813,True,0.604,0.687,C#/Db,-8.575,major,0.45,0.339,1.16e-4,0.12,0.372,120.33,5,dancehall,FALSE,Allegro
19,156969,True,0.621,0.634,F,-5.751,minor,0.259,0.192,0,0.0877,0.339,173.924,4,j-dance,FALSE,Vivace
35,215066,False,0.307,0.632,C,-8.513,major,0.0454,0.138,0,0.0478,0.497,171.829,4,blues,FALSE,Vivace
62,366560,False,0.38,0.797,G#/Ab,-9.091,major,0.057,0.00184,1.42e-5,0.208,0.206,118.64,4,emo,FALSE,Moderato
73,147840,False,0.382,0.996,G,-4.119,major,0.104,0.00208,0,0.417,0.327,93.345,4,metal,FALSE,Andante
27,246466,False,0.371,0.803,D,-4.649,major,0.0805,0.0647,0,0.111,0.655,72.69,4,j-idol,FALSE,Adagio
30,108293,False,0.668,0.365,D,-10.291,major,0.0291,0.805,3.27e-6,0.195,0.824,121.44,4,children,FALSE,Allegro
10,253888,False,0.67,0.926,C#/Db,-4.776,minor,0.0365,0.0252,0.169,0.196,0.659,108.008,4,idm,FALSE,Moderato
19,239320,False,0.456,0.984,G#/Ab,-1.799,major,0.0888,0.171,0,0.0916,0.597,80.002,4,j-idol,FALSE,Andante
54,145586,False,0.291,0.638,A,-7.854,minor,0.0554,0.179,0,0.101,0.525,185.235,3,british,FALSE,Presto
27,72489,False,0.85,0.684,C#/Db,-2.32,major,0.0675,0.478,1.4e-6,0.0608,0.748,119.822,4,children,FALSE,Moderato
27,196226,False,0.291,0.828,A,-9.832,major,0.0647,0.00353,7.38e-6,0.138,0.494,151.802,4,heavy-metal,FALSE,Allegro
49,168739,False,0.7,0.158,D,-13.682,major,0.0398,0.817,0,0.11,0.329,100.825,4,mandopop,FALSE,Andante
17,188173,False,0.241,0.552,G,-8.352,major,0.032,0.564,0.211,0.892,0.068,77.939,4,club,FALSE,Andante
55,316506,True,0.824,0.73,B,-5.183,minor,0.247,0.202,0,0.442,0.625,91.743,4,hardcore,FALSE,Andante
30,202533,False,0.346,0.32,C#/Db,-11.515,major,0.0292,0.672,0,0.148,0.401,103.774,4,rock-n-roll,FALSE,Andante
45,296672,False,0.236,0.503,G,-6.555,major,0.0307,0.0925,0,0.269,0.0688,172.203,3,world-music,FALSE,Vivace
7,429735,False,0.808,0.446,A#/Bb,-21.133,minor,0.0893,0.00121,0.746,0.128,0.0395,120.011,4,detroit-techno,FALSE,Allegro
46,224014,False,0.0891,0.427,C,-28.765,minor,0.0476,0.896,0.905,0.209,0.00189,87.995,4,sleep,FALSE,Andante
45,251424,False,0.4,0.354,F,-8.69,major,0.04,0.785,1.17e-6,0.147,0.173,84.438,4,show-tunes,FALSE,Andante
21,197683,False,0.263,0.956,A,-6.249,major,0.108,0.00509,8.63e-6,0.919,0.502,139.323,4,heavy-metal,FALSE,Allegro
20,251772,False,0.563,0.7,B,-12.245,minor,0.041,4.36e-4,1.43e-4,0.382,0.317,124.031,4,power-pop,FALSE,Allegro
13,162680,False,0.366,0.209,E,-15.68,major,0.0297,0.866,2.26e-5,0.193,0.549,99.082,4,honky-tonk,FALSE,Andante
23,216186,False,0.704,0.947,G#/Ab,-3.151,major,0.0449,0.25,0,0.0939,0.88,124.941,4,j-idol,FALSE,Allegro
0,47573,False,0.555,0.153,G#/Ab,-18.813,major,0.0373,0.995,0.867,0.207,0.531,100.588,1,classical,TRUE,Andante
55,287466,False,0.402,0.647,B,-7.243,minor,0.032,0.00281,1.77e-5,0.111,0.508,167.973,4,heavy-metal,FALSE,Allegro
72,263573,False,0.315,0.296,F,-13.262,major,0.0315,0.771,0,0.702,0.435,173.509,4,singer-songwriter,FALSE,Vivace
42,177413,False,0.815,0.457,E,-7.915,major,0.0367,0.172,4.83e-4,0.0849,0.76,124.978,4,forro,FALSE,Allegro
22,195649,False,0.529,0.363,G,-13.256,major,0.133,0.963,2.71e-6,0.498,0.892,122.275,4,tango,FALSE,Allegro
27,319933,False,0.799,0.783,C#/Db,-6.046,major,0.0472,0.473,8.02e-6,0.361,0.789,93.208,4,salsa,FALSE,Andante
78,282160,False,0.556,0.913,C,-2.36,major,0.0437,0.0193,8.59e-6,0.346,0.73,96.184,4,alt-rock,FALSE,Andante
12,185693,False,0.464,0.34,F,-14.873,major,0.0343,0.216,0.909,0.111,0.0382,146.342,4,idm,FALSE,Allegro
0,215975,False,0.817,0.627,A,-6.759,minor,0.369,0.502,0,0.0981,0.452,120.115,4,children,FALSE,Allegro
29,150866,False,0.559,0.74,D,-6.433,major,0.13,0.631,0,0.124,0.803,151.258,4,bluegrass,FALSE,Allegro
19,419543,False,0.843,0.472,C,-11.914,major,0.107,0.00709,0.925,0.266,0.951,115.003,4,minimal-techno,FALSE,Moderato
34,187133,False,0.427,0.808,G,-6.019,major,0.191,0.00191,7.97e-4,0.0836,0.903,153.848,4,ska,FALSE,Allegro
32,195758,False,0.616,0.227,C,-15.846,minor,0.0288,0.575,0.591,0.356,0.609,95.973,4,children,FALSE,Andante
50,231866,False,0.581,0.721,A,-9.86,minor,0.0441,0.612,3.58e-4,0.648,0.67,105.843,4,mpb,FALSE,Andante
23,204065,False,0.529,0.833,G,-7.106,major,0.146,3.9e-4,0.247,0.357,0.244,91.714,4,industrial,FALSE,Andante
22,159306,False,0.47,0.591,A,-6.042,major,0.0809,0.788,1.26e-5,0.21,0.651,81.005,4,tango,FALSE,Andante
41,254173,False,0.407,0.53,B,-7.091,major,0.0324,0.0686,0,0.0568,0.219,143.955,4,world-music,FALSE,Allegro
28,135027,False,0.547,0.457,A,-8.65,major,0.0314,0.611,0,0.272,0.32,99.994,4,children,FALSE,Andante
10,79000,False,0.439,0.0592,D,-21.971,major,0.0436,0.864,0.0588,0.41,0.337,117.939,3,classical,TRUE,Moderato
21,141506,False,0.384,0.0256,A,-20.957,minor,0.0502,0.981,0.918,0.117,0.103,136.201,3,new-age,FALSE,Allegro
36,298764,False,0.414,0.639,A,-6.234,major,0.0305,0.0684,0,0.102,0.347,136.789,4,world-music,FALSE,Allegro
11,315043,False,0.807,0.644,E,-10.495,minor,0.0749,0.0112,0.893,0.104,0.139,122.543,4,idm,FALSE,Allegro
10,109408,False,0.68,0.764,F,-8.859,minor,0.0573,0.0664,0.927,0.46,0.956,93.033,4,study,FALSE,Andante
0,71413,False,0.482,0.0749,C,-25.391,minor,0.0426,0.994,0.836,0.118,0.2,70.276,3,classical,TRUE,Adagio
32,281522,False,0.365,0.829,A#/Bb,-5.321,major,0.0609,0.156,0.802,0.137,0.566,113.392,4,goth,FALSE,Moderato
68,149693,False,0.767,0.331,C#/Db,-10.777,minor,0.0337,0.64,0,0.0681,0.636,113.312,4,british,FALSE,Moderato
39,245933,False,0.387,0.694,B,-9.23,major,0.0576,0.597,0,0.734,0.708,133.022,4,hard-rock,FALSE,Allegro
31,138066,False,0.468,0.317,D,-8.698,major,0.12,0.707,0,0.0982,0.594,75.794,4,children,FALSE,Adagio
0,170277,False,0.744,0.458,C,-8.632,major,0.03,0.425,2.66e-6,0.0872,0.621,131.825,4,electro,FALSE,Allegro
64,234093,False,0.378,0.959,F#/Gb,-4.615,major,0.062,3.56e-5,1.38e-4,0.102,0.338,174.932,4,metal,FALSE,Vivace
70,198720,False,0.687,0.866,G,-2.01,major,0.0466,0.0301,0,0.0755,0.696,160.066,4,k-pop,FALSE,Allegro
42,223880,False,0.521,0.811,G,-6.414,major,0.0387,0.581,0,0.759,0.68,164.082,4,forro,FALSE,Allegro
20,317920,False,0.364,0.225,F,-12.155,major,0.0326,0.663,0.947,0.127,0.105,143.914,4,goth,FALSE,Allegro
18,237067,False,0.48,0.879,D#/Eb,-4.086,major,0.0353,0.0156,0.0151,0.271,0.492,142.938,4,j-idol,FALSE,Allegro
0,184941,False,0.427,0.917,B,-4.34,minor,0.258,0.134,0.489,0.183,0.345,170.051,4,happy,FALSE,Vivace
38,182013,False,0.913,0.871,B,-4.018,minor,0.198,0.407,0,0.13,0.763,120.025,4,kids,FALSE,Allegro
26,190116,False,0.737,0.323,E,-7.48,major,0.0427,0.832,0,0.348,0.598,79.092,4,british,FALSE,Andante
60,243493,False,0.698,0.711,A,-6.037,major,0.0296,0.74,0,0.104,0.683,134.097,4,pagode,FALSE,Allegro
44,522126,False,0.321,0.41,G,-9.671,major,0.0294,0.0397,2.7e-6,0.0917,0.0692,146.124,4,world-music,FALSE,Allegro
28,280960,False,0.711,0.818,F,-3.527,major,0.0293,0.565,2.06e-6,0.186,0.912,126.806,4,j-idol,FALSE,Allegro
97,243716,False,0.65,0.715,F,-5.198,minor,0.253,0.0993,2.91e-4,0.126,0.187,106.672,4,latin,FALSE,Andante
26,174266,False,0.528,0.377,C#/Db,-6.583,major,0.0385,0.992,2.72e-4,0.209,0.585,57.883,4,tango,FALSE,Lento/Largo
17,277866,False,0.285,0.499,C#/Db,-7.417,major,0.0707,0.418,0,0.639,0.174,53.922,3,disney,FALSE,Lento/Largo
39,245600,False,0.684,0.814,D,-8.868,major,0.0341,0.00717,0.0632,0.113,0.81,136.052,4,ska,FALSE,Allegro
35,141998,False,0.454,0.887,G,-4.557,major,0.0579,0.00161,1.43e-5,0.19,0.438,176.112,4,electronic,FALSE,Presto
52,277264,False,0.483,0.939,B,-6.401,major,0.106,9.41e-6,0.00168,0.464,0.352,120.064,4,grunge,FALSE,Allegro
18,274906,False,0.561,0.336,A,-12.367,minor,0.0338,0.552,0,0.102,0.459,92.838,1,malay,FALSE,Andante
66,212320,False,0.718,0.583,G,-7.884,major,0.0288,0.623,6.81e-4,0.0612,0.422,119.971,4,singer-songwriter,FALSE,Moderato
18,296000,False,0.565,0.953,F#/Gb,-2.815,major,0.0586,0.634,0,0.333,0.852,136.986,4,j-idol,FALSE,Allegro
28,190826,False,0.458,0.536,C,-8.992,major,0.051,0.381,0,0.119,0.577,180.095,4,bluegrass,FALSE,Presto
43,151413,False,0.495,0.912,G,-4.973,major,0.0479,0.514,0,0.956,0.767,98.975,4,pagode,FALSE,Andante
37,213866,False,0.794,0.759,E,-5.766,minor,0.274,0.391,0,0.0809,0.94,106.093,4,ska,FALSE,Andante
25,188368,False,0.878,0.754,G,-4.345,minor,0.244,0.132,0,0.302,0.883,102.029,4,dancehall,FALSE,Andante
25,143445,False,0.178,0.206,A#/Bb,-21.593,minor,0.0376,0.157,0.64,0.0953,0.0358,165.91,4,british,FALSE,Allegro
24,100760,False,0.531,0.239,D,-16.376,major,0.09,0.822,0,0.294,0.166,119.097,4,show-tunes,FALSE,Moderato
32,155506,False,0.325,0.211,A#/Bb,-21.789,major,0.0427,0.0874,4.16e-6,0.534,0.355,105.042,4,psych-rock,FALSE,Andante
10,146693,False,0.582,0.107,E,-12.637,major,0.0294,0.969,0.013,0.26,0.414,101.497,3,honky-tonk,TRUE,Andante
16,200762,False,0.532,0.902,G,-5.705,major,0.106,0.0044,0.00723,0.286,0.626,151.988,4,happy,FALSE,Allegro
12,261693,True,0.272,0.967,F#/Gb,-8.06,minor,0.161,5.62e-6,0.874,0.292,0.445,149.285,4,grindcore,FALSE,Allegro
0,308040,True,0.209,0.91,G,-2.979,major,0.0681,1.22e-5,0.092,0.372,0.305,108.692,4,iranian,FALSE,Moderato
27,288600,False,0.188,0.28,A,-21.957,minor,0.0348,0.11,0.878,0.0926,0.177,165.838,4,german,FALSE,Allegro
39,417533,False,0.496,0.67,D,-6.687,minor,0.0341,0.419,1.03e-5,0.208,0.7,86.865,4,samba,FALSE,Andante
54,201938,True,0.601,0.767,B,-6.374,minor,0.0316,2.31e-4,0.953,0.388,0.486,113.519,4,metalcore,FALSE,Moderato
62,254400,False,0.174,0.781,F#/Gb,-7.066,major,0.0406,0.0452,0.00346,0.0822,0.276,81.37,4,grunge,FALSE,Andante
39,289179,False,0.498,0.957,C#/Db,-5.807,minor,0.162,0.00527,0,0.477,0.205,128.028,4,world-music,FALSE,Allegro
20,228160,False,0.684,0.867,C,-3.681,major,0.0656,0.00493,1.8e-6,0.416,0.61,104.091,4,j-idol,FALSE,Andante
19,178958,False,0.584,0.607,C,-7.777,major,0.289,0.023,0.00549,0.0627,0.398,96.807,4,j-dance,FALSE,Andante
28,447733,False,0.367,0.76,A,-9.774,major,0.115,0.0771,0,0.841,0.4,75.933,4,goth,FALSE,Adagio
55,234253,False,0.769,0.681,G#/Ab,-8.266,major,0.0339,0.177,2.68e-5,0.122,0.723,126.811,4,mandopop,FALSE,Allegro
24,144374,False,0.674,0.646,G,-8.564,minor,0.106,0.658,0.643,0.186,0.819,96.016,4,study,FALSE,Andante
0,253162,False,0.459,0.985,C#/Db,-26.527,major,0.0383,0.272,0.94,0.907,0.00876,77.207,3,sleep,FALSE,Andante
23,127533,True,0.657,0.89,F,-5.091,major,0.916,0.781,0,0.662,0.802,73.569,5,comedy,FALSE,Adagio
45,227220,False,0.433,0.92,A#/Bb,-5.111,major,0.103,0.01,0,0.479,0.193,127.882,4,world-music,FALSE,Allegro
23,181892,False,0.736,0.6,C,-4.628,major,0.0388,0.446,0,0.179,0.704,125.003,4,party,FALSE,Allegro
67,233986,False,0.328,0.939,D,-1.654,minor,0.0423,4.93e-5,0.0065,0.337,0.329,185.971,4,grunge,FALSE,Presto
40,308331,False,0.26,0.014,D,-27.393,minor,0.0422,0.995,0.921,0.106,0.106,139.239,4,piano,FALSE,Allegro
21,262773,False,0.788,0.9,B,-5.665,minor,0.104,0.0045,5.96e-6,0.314,0.606,109.916,4,breakbeat,FALSE,Moderato
23,184960,False,0.404,0.688,E,-14.802,major,0.0516,0.0892,5.23e-5,0.0671,0.515,71.684,4,goth,FALSE,Adagio
0,143026,False,0.529,0.631,B,-10.055,major,0.0564,0.0416,0.00237,0.447,0.0887,62.204,4,iranian,FALSE,Larghetto
0,211933,False,0.331,0.968,D,-2.496,major,0.109,0.00835,0,0.357,0.694,203.997,4,alt-rock,FALSE,Prestissimo
74,304133,False,0.756,0.422,B,-12.967,minor,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4,piano,FALSE,Moderato
41,363360,False,0.634,0.665,G,-12.186,major,0.0363,0.00119,0.579,0.148,0.206,113.966,4,punk-rock,FALSE,Moderato
11,361933,False,0.623,0.745,D,-8.312,major,0.0325,0.00688,0.651,0.0905,0.379,119.999,1,idm,FALSE,Moderato
16,118154,False,0.968,0.493,B,-13.169,major,0.223,0.0311,1.22e-6,0.119,0.805,130.053,4,kids,TRUE,Allegro
38,324440,False,0.579,0.58,E,-8.418,major,0.0288,0.165,8.17e-6,0.273,0.649,114.929,4,j-pop,FALSE,Moderato
19,172016,False,0.613,0.867,C#/Db,-3.721,minor,0.239,0.297,1.24e-6,0.113,0.852,125.727,5,j-dance,FALSE,Allegro
51,314266,False,0.384,0.833,B,-9.797,minor,0.0779,7.77e-4,0.00489,0.18,0.357,172.015,4,industrial,FALSE,Vivace
