popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat,artists,album_name,track_name
58,207920,False,0.764,0.426,D,-11.045,major,0.0405,0.629,1.19e-4,0.132,0.726,131.12,4,british,FALSE,Allegro,The Beatles,Abbey Road (Remastered),Maxwell's Silver Hammer - Remastered 2009
47,294226,False,0.628,0.922,A,-4.638,minor,0.0759,0.0055,3.69e-6,0.181,0.532,119.005,4,club,FALSE,Moderato,Glee Cast,"Glee: The Music, Volume 3 Showstoppers",Bad Romance (Glee Cast Version)
4,240986,False,0.814,0.572,G,-8.908,minor,0.154,7.51e-4,0.93,0.134,0.485,124.01,4,detroit-techno,FALSE,Allegro,Omar S,Just Ask the Lonely (005),A Victim
46,236800,False,0.565,0.455,G,-13.877,major,0.0303,0.258,3.17e-5,0.0706,0.43,137.997,4,pagode,FALSE,Allegro,Exaltasamba,Bis - ExaltaSamba,Louca Paixão
47,280093,False,0.454,0.851,C,-5.436,major,0.054,0.153,3.49e-6,0.877,0.126,125.05,4,brazil,FALSE,Allegro,Pitty,(Des) Concerto Ao Vivo,Pulsos - Ao Vivo
27,91428,False,0.107,0.117,C,-23.472,major,0.0531,0.704,0.835,0.118,0.232,174.17,3,ambient,FALSE,Vivace,Little Symphony,Serenity,Meander
47,198106,False,0.29,0.977,C,-3.209,minor,0.0846,1.11e-4,0,0.32,0.487,182.241,3,metalcore,FALSE,Presto,Bullet For My Valentine,Venom (Deluxe Edition),Worthless
25,294933,False,0.326,0.263,D#/Eb,-9.668,major,0.0375,0.599,2.3e-6,0.221,0.229,111.109,3,club,FALSE,Moderato,Glee Cast,"Glee: The Music, The Complete Season Two",As If We Never Said Goodbye
41,260266,False,0.502,0.637,C,-7.789,major,0.0308,0.608,0,0.166,0.854,140.367,4,mpb,FALSE,Allegro,Roupa Nova,Nossa História,Meu Universo e Você
43,169560,False,0.785,0.624,C,-6.644,major,0.0397,0.201,2.57e-5,0.134,0.899,97.058,4,r-n-b,FALSE,Andante,Joan Sebastian,Atemporal,Que Sea
40,209434,False,0.596,0.649,C,-6.084,major,0.0402,0.114,0,0.323,0.958,167.769,4,ska,FALSE,Allegro,Los Caligaris,Bailarín Apocalíptico,Cicatriz
44,76874,False,0,0.836,C#/Db,-24.271,minor,0,0.996,0.997,0.109,0,0,0,sleep,FALSE,NA,Granular,Brown Noise For Sleep,Brown Noise For Sleep 3
29,267586,False,0.46,0.628,E,-5.971,major,0.0301,0.356,9.77e-5,0.794,0.385,96.578,3,rock-n-roll,FALSE,Andante,Enrique Guzman,60 Aniversario En Vivo (En Vivo/Vol.2),Quiero Ser Libre/Anoche No Dormí - En Vivo
37,134414,False,0.622,0.524,A,-7.626,minor,0.0282,0.693,0.00263,0.094,0.733,152.972,4,cantopop,FALSE,Allegro,my little airport,在動物園散步才是正經事,"Victor, Fly Me to Stafford"
54,267765,False,0.62,0.21,B,-9.633,minor,0.0274,0.911,2.22e-6,0.108,0.163,98.558,3,acoustic,FALSE,Andante,Boyce Avenue,"Cover Sessions, Vol. 6",Hallelujah
34,290480,False,0.644,0.603,A#/Bb,-5.83,major,0.0263,0.306,0,0.262,0.516,113.413,4,acoustic,FALSE,Moderato,Masaharu Fukuyama,残響,明日の☆SHOW
40,186435,False,0.661,0.8,B,-2.847,minor,0.0356,0.822,0,0.346,0.653,139.018,4,forro,FALSE,Allegro,Silvanno Salles,O Cantor Apaixonado Volume 20,Chuva de Arroz
6,372600,False,0.562,0.463,C#/Db,-16.308,minor,0.182,0.00103,0.952,0.0939,0.219,116.765,4,detroit-techno,FALSE,Moderato,Theo Parrish,Sound Signature Sounds,Dusty Cabinets
29,174760,False,0.577,0.895,G,-2.842,minor,0.0334,0.00793,2.04e-4,0.311,0.927,109.992,4,rockabilly,FALSE,Moderato,The Baseballs,Hit Me Baby...,The Sign
43,230746,False,0.527,0.578,G,-8.65,major,0.0327,0.197,3.34e-5,0.102,0.405,148.134,4,acoustic,FALSE,Allegro,Jason Mraz,YES!,Long Drive
18,372000,False,0.7,0.85,G#/Ab,-7.804,minor,0.0442,0.00494,0.146,0.0447,0.686,121.921,4,detroit-techno,FALSE,Allegro,Inner City,Big Fun,Big Fun - The Classic Magic Juan Mix Remake
71,234546,False,0.593,0.851,A,-5.456,major,0.0446,0.0683,0,0.271,0.344,119.987,4,piano,FALSE,Moderato,OneRepublic,Native,I Lived
19,286461,False,0.6,0.328,E,-10.587,major,0.0347,0.784,2.83e-5,0.363,0.166,113.89,4,malay,FALSE,Moderato,Sujatha,Ravanaprabhu (Original Motion Picture Soundtrack),Aattoram Azhakoram
37,141133,False,0.49,0.0909,F,-13.493,major,0.0581,0.974,3.9e-6,0.103,0.257,108.158,5,guitar,FALSE,Moderato,Cuco Sánchez,Tesoros De Colección,Qué Manera de Perder
28,187819,False,0.487,0.219,A,-16.163,major,0.0277,0.233,0.0464,0.68,0.17,141.407,4,cantopop,FALSE,Allegro,my little airport,TASTE OF TEARS (Live),你叫我譯一首德國歌詞 - Live
0,201244,False,0.329,0.678,E,-6.65,minor,0.0277,0.154,2.29e-4,0.26,0.664,103.914,1,children,FALSE,Andante,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),I Put a Spell On You
11,107026,False,0.282,0.917,F#/Gb,-6.262,minor,0.11,2.19e-4,0.0012,0.207,0.312,143.484,4,grindcore,FALSE,Allegro,disrupt,The Rest,Pigs Suck
13,170800,False,0.477,0.184,G#/Ab,-14.182,major,0.0275,0.671,0,0.0957,0.497,100.913,4,honky-tonk,TRUE,Andante,George Jones;Tammy Wynette,We Love To Sing About Jesus,Old Fashioned Singing
12,190773,False,0.657,0.647,F,-5.033,major,0.0509,0.316,0,0.279,0.583,81.937,4,kids,FALSE,Andante,Mini Pop Kids,Mini Pop Kids 16,High Hopes
54,202573,False,0.541,0.815,D,-5.319,major,0.107,0.365,0,0.629,0.702,151.784,4,pagode,FALSE,Allegro,Vitinho,Entre Amigos (Ao Vivo),Traição - Ao Vivo
8,256640,False,0.511,0.971,F#/Gb,-3.903,minor,0.0761,2.26e-4,0.437,0.193,0.265,180.985,4,happy,FALSE,Presto,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),Big Boys Don't Cry (4 Min Mix) - Extended Mix
37,352786,False,0.536,0.679,E,-5.863,minor,0.028,0.01,0,0.964,0.149,144.015,4,gospel,FALSE,Allegro,Trazendo a Arca,Pra Tocar no Manto (Ao Vivo),Seras Sempre Deus - Ao Vivo
44,272920,False,0.505,0.998,F,-4.003,minor,0.0615,1.89e-4,0.207,0.345,0.598,156.091,4,breakbeat,FALSE,Allegro,The Prodigy,"Always Outnumbered, Never Outgunned",Hotride
21,65866,False,0.377,0.0562,G,-16.777,major,0.0341,0.967,0.934,0.141,0.445,79.524,4,disney,FALSE,Andante,Cameron's Bedtime Classics,Lullabies and Nursery Rhymes,Three Caws - Original Mix
39,270040,False,0.535,0.236,D#/Eb,-11.673,major,0.0383,0.912,2.78e-5,0.108,0.306,127.344,3,indie-pop,FALSE,Allegro,Anupam Roy,Ekla Cholo Re,Ekla Cholo Re
19,246853,True,0.543,0.985,C#/Db,-4.635,major,0.109,1.35e-4,0,0.299,0.171,140.055,4,heavy-metal,FALSE,Allegro,Asspera,Hijo de Puta,Culo Sucio
0,308133,False,0.306,0.265,C#/Db,-15.967,major,0.106,0.968,0,0.218,0.46,77.215,4,romance,FALSE,Andante,Sergei Lemeshev,Русское наследие,Когда я на почте служил ямщиком
25,253243,False,0.363,0.947,E,-4.106,minor,0.0799,1.84e-4,1.12e-4,0.205,0.625,141.758,4,heavy-metal,FALSE,Allegro,Malon,Espíritu Combativo,Síntoma de la Infección
26,232630,False,0.319,0.257,B,-13.782,major,0.0328,0.786,0.713,0.109,0.063,77.015,4,opera,FALSE,Andante,Andrea Bocelli,Romanza (Remastered),Voglio restare cosi
49,316388,False,0.372,0.501,G,-5.275,major,0.0278,0.579,3.8e-6,0.233,0.121,141.562,4,world-music,FALSE,Allegro,Hillsong Worship,Christian Music's Best - Worship,I Give You My Heart
69,193426,False,0.216,0.882,B,-5.176,minor,0.0439,0.00147,0,0.308,0.656,189.286,4,garage,FALSE,Presto,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",From The Ritz To The Rubble
31,226426,True,0.255,0.956,B,-3.913,major,0.128,0.0856,6.42e-4,0.157,0.37,146.678,4,garage,FALSE,Allegro,The Smith Street Band,More Scared Of You Than You Are Of Me,Shine
19,192640,False,0.621,0.414,G,-11.657,major,0.0327,0.605,0,0.152,0.546,123.923,4,disney,FALSE,Allegro,Randy Newman,Disney Classics,"The Time Of Your Life - From ""A Bug's Life"""
63,230440,False,0.445,0.436,C,-8.536,major,0.0332,0.58,2.63e-5,0.112,0.483,139.848,4,british,FALSE,Allegro,The Beatles,1 (Remastered),Let It Be - Remastered 2015
37,195774,False,0.744,0.5,A#/Bb,-12.14,major,0.225,0.597,0,0.508,0.889,91.991,4,samba,FALSE,Andante,Zeca Pagodinho,Mais Feliz,O Carro Do Ovo
0,159238,False,0.308,0.484,A,-8.873,minor,0.0306,0.0293,0,0.169,0.411,146.272,4,children,FALSE,Allegro,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),Ghost Riders in the Sky
13,76320,False,0.289,0.967,A,-3.468,major,0.162,8.28e-6,0.182,0.405,0.265,90.024,3,grindcore,FALSE,Andante,Weekend Nachos,Apology,Dog Shit Slave
56,161458,False,0.591,0.378,G,-9.356,major,0.0603,0.482,0,0.11,0.669,120.082,3,children,FALSE,Allegro,CoComelon,"CoComelon Kids Hits, Vol. 6",Skidamarink
71,207586,True,0.185,0.948,G#/Ab,-3.892,major,0.147,0.0104,0,0.105,0.316,196.578,3,grunge,FALSE,Presto,Three Days Grace,One-X,Riot
67,173946,False,0.491,0.801,E,-9.835,major,0.0361,0.27,0,0.0665,0.971,160.109,4,british,FALSE,Allegro,The Beatles,Please Please Me (Remastered),I Saw Her Standing There - Remastered 2009
23,174386,False,0.812,0.728,E,-3.347,minor,0.169,0.356,0,0.089,0.885,96.048,4,j-dance,FALSE,Andante,Beenie Man,Mad Vibes Riddim,Happiness
21,194000,False,0.685,0.977,C#/Db,-2.775,major,0.107,0.0943,1.62e-5,0.091,0.863,141.944,4,happy,FALSE,Allegro,Lawineboys,Remmen Los,Isabel
44,290200,False,0.602,0.638,G,-7.761,major,0.0372,0.217,0.015,0.0856,0.52,171.512,4,brazil,FALSE,Vivace,Legião Urbana,A Tempestade,1° De Julho
24,70682,False,0.272,0.906,C#/Db,-4.687,major,0.127,5.48e-6,0.166,0.24,0.433,141.935,4,grindcore,FALSE,Allegro,Sex Prisoner,Tannhauser Gate,Loaded Dice
34,142973,False,0.245,0.913,A,-6.313,major,0.0416,3.04e-5,2.36e-4,0.223,0.932,184.986,4,emo,FALSE,Presto,CPM 22,Por Quê?,Por Quê?
34,160024,False,0.726,0.918,F,-2.391,major,0.0611,0.0621,0,0.588,0.881,130.044,4,children,FALSE,Allegro,Kinderen voor Kinderen,Doe de kanga,Doe de Kanga
37,201393,False,0.656,0.872,G,-7.186,major,0.0275,0.00434,3.06e-5,0.351,0.699,124.005,4,electronic,FALSE,Allegro,Miranda!,Precoz,Hay una Luz
16,196414,False,0.777,0.706,E,-7.653,minor,0.0452,7.11e-4,0,0.165,0.292,87.496,4,kids,FALSE,Andante,Cupid,The Cookout,The Cookout
62,303296,False,0.426,0.413,E,-11.378,major,0.0248,0.0412,0.381,0.107,0.349,93.636,4,ambient,FALSE,Andante,Cigarettes After Sex,Crush,Sesame Syrup
19,178858,True,0.782,0.669,G,-6.861,major,0.419,0.0425,0,0.671,0.559,129.884,4,club,FALSE,Allegro,Linn da Quebrada,Talento,Talento
39,266093,False,0.506,0.904,E,-8.731,minor,0.11,0.0622,0,0.743,0.767,116.394,4,ska,FALSE,Moderato,Panteon Rococo,XX Años (En Vivo),Triste Realidad - En Vivo
59,352246,False,0.64,0.844,D,-8.412,minor,0.0374,0.395,0.933,0.0827,0.364,119.042,4,electronic,FALSE,Moderato,Bonobo,The North Borders,Cirrus
20,116920,False,0.183,0.251,F,-14.319,minor,0.04,0.663,0.876,0.105,0.0369,71.857,4,disney,FALSE,Adagio,Alan Menken,Raiponce,"Horse with No Rider - From ""Tangled""/Score"
60,259666,True,0.566,0.869,D,-6.084,major,0.1,9.16e-4,0.00346,0.114,0.647,178.113,4,industrial,FALSE,Presto,Marilyn Manson,The Golden Age Of Grotesque,This Is The New Shit
20,57946,False,0.667,0.723,F#/Gb,-4.998,minor,0.135,0.187,6.64e-6,0.556,0.962,189.918,4,kids,FALSE,Presto,Dora The Explorer,Dora The Explorer,Tenemos Amigos
41,290040,False,0.354,0.529,D,-10.527,major,0.0357,0.29,0,0.992,0.352,183.5,3,mpb,FALSE,Presto,Roupa Nova,Roupacústico (Ao Vivo),Razão de Viver - Ao Vivo
40,216282,False,0.656,0.782,B,-8.519,minor,0.0404,0.0229,0.00161,0.176,0.639,172.014,4,forro,FALSE,Vivace,Os Barões Da Pisadinha,Paredão Explode,Linda Demais (Versão Grave)
75,376169,False,0.437,0.565,A#/Bb,-5.596,major,0.0466,0.697,0,0.119,0.306,115.389,4,british,FALSE,Moderato,Adele,30,I Drink Wine
0,149893,False,0.802,0.569,C,-5.49,major,0.0326,0.123,0,0.189,0.653,129.995,4,children,FALSE,Allegro,LooLoo Kids,We have fun,We have fun
19,58400,False,0.442,0.989,C#/Db,-2.872,major,0.0857,3.39e-6,0.152,0.765,0.483,91.841,4,grindcore,FALSE,Andante,Trap Them,Darker Handcraft,Manic in the Grips
10,293066,False,0.648,0.922,C,-5.842,major,0.029,0.00231,0.138,0.421,0.711,130.999,4,breakbeat,FALSE,Allegro,Freestylers,Adventures In Freestyle,Beat It Down
67,289999,False,0.606,0.601,D,-5.576,major,0.0283,0.796,5.11e-4,0.127,0.453,125.961,4,indian,TRUE,Allegro,Pritam;Arijit Singh,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Hawayein
19,165249,False,0.773,0.954,F#/Gb,-5.444,major,0.118,4.08e-4,0.0194,0.0474,0.335,130.007,4,kids,FALSE,Allegro,Koo Koo Kanga Roo,Slow Clap,Forklift
61,230213,False,0.485,0.723,A#/Bb,-6.565,major,0.0317,0.541,1.12e-6,0.075,0.541,167.845,4,singer-songwriter,FALSE,Allegro,John Mayer,Say,Say
31,233773,False,0.296,0.983,C,-4.822,major,0.0598,0.0432,0.00213,0.408,0.456,177.613,4,rockabilly,FALSE,Presto,BOØWY,"""GIGS"" JUST A HERO TOUR 1986 (Live)",DREAMIN' - Live
40,36330,False,0.708,0.797,C#/Db,-7.472,minor,0.542,0.0466,0,0.32,0.949,129.861,4,trance,FALSE,Allegro,Armin van Buuren,ASOT 1090 - A State Of Trance Episode 1090,"A State Of Trance (ASOT 1090) - Tune Of The Year Votings, Pt. 2"
24,196693,False,0.286,0.944,C,-3.561,minor,0.0799,0.00672,1.08e-4,0.643,0.474,135.295,4,heavy-metal,FALSE,Allegro,Almafuerte,En Vivo Obras,Triunfo - En Vivo
58,116160,False,0.581,0.821,C,-4.387,major,0.0318,0.507,0,0.108,0.968,136.145,4,british,FALSE,Allegro,The Beatles,1 (Remastered),From Me To You - Mono / Remastered
6,202367,False,0.784,0.872,G,-8.769,major,0.0532,1.05e-5,0.893,0.0842,0.181,115.9,4,detroit-techno,FALSE,Moderato,Drexciya,Journey of the Deep Sea Dweller II,Danger Bay
5,196800,False,0.763,0.576,C,-6.632,minor,0.081,0.0735,0.848,0.146,0.393,99.978,4,study,FALSE,Andante,Timothy Infinite,Agua,Panika
29,191293,False,0.596,0.333,F#/Gb,-13.118,major,0.0304,0.689,0,0.201,0.239,89.554,3,honky-tonk,FALSE,Andante,George Jones,George Jones - 16 Biggest Hits,If Drinkin' Don't Kill Me (Her Memory Will)
64,243200,False,0.644,0.4,D#/Eb,-5.713,major,0.0304,0.214,0,0.0866,0.227,115.025,4,british,FALSE,Moderato,Adele,21,Don't You Remember
63,266266,False,0.524,0.906,G,-4.301,major,0.0963,0.037,3.64e-5,0.309,0.605,123.1,4,hard-rock,FALSE,Allegro,AC/DC,Highway to Hell,Touch Too Much
28,279283,True,0.321,0.911,G#/Ab,-4.619,major,0.0448,2.33e-5,0.00264,0.0543,0.471,99.985,4,heavy-metal,FALSE,Andante,Asspera,Glandes Exitos,La Motito de Carlitos
9,162077,False,0.858,0.458,F,-14.635,major,0.466,0.112,0.0277,0.139,0.641,76.997,4,kids,TRUE,Andante,Blake Rules;Netherfriends,Kids Trap 9,Hot Sauce
21,243809,False,0.812,0.615,C#/Db,-5.769,minor,0.0456,0.723,8.94e-4,0.106,0.815,102.05,4,guitar,FALSE,Andante,Los Apus,No Debí Conocerte,No Me Vuelvo a Enamorar
1,165533,False,0.401,0.076,F#/Gb,-17.782,minor,0.0436,0.938,6.8e-6,0.123,0.122,69.474,3,romance,FALSE,Adagio,Oleg Pogudin,The Best Songs,Побудь со мной
44,222397,False,0.652,0.695,A,-7.673,minor,0.0271,0.42,0.00311,0.202,0.859,111.983,4,j-pop,FALSE,Moderato,サザンオールスターズ,NUDE MAN,夏をあきらめて
27,72380,False,0.13,0.112,C,-23.607,major,0.0513,0.79,0.855,0.112,0.145,85.425,1,ambient,FALSE,Andante,Little Symphony,Serenity,Gurara
44,298481,False,0.452,0.299,G,-11.7,major,0.0407,0.794,0,0.046,0.233,78.769,4,brazil,FALSE,Andante,Kemuel,Filhos Acústico,Me Lembro - Acústico
12,127666,False,0.244,0.959,G#/Ab,-11.897,major,0.0967,4.29e-6,0.51,0.103,0.0953,106.223,4,grindcore,FALSE,Andante,Napalm Death,Utopia Banished,Cause And Effect (Part 2)
11,206106,False,0.352,0.969,D#/Eb,-7.501,major,0.171,1.59e-5,0.863,0.238,0.376,110.931,4,grindcore,FALSE,Moderato,Napalm Death,Harmony Corruption (Full Dynamic Range Edition),Malicious Intent
43,92226,False,0.638,0.576,G,-7.185,major,0.0357,0.434,0.0344,0.128,0.907,177.07,4,j-rock,FALSE,Presto,RADWIMPS,Your Name.,Cafe at last
20,234573,False,0.432,0.16,G,-20.509,major,0.0353,0.628,4.9100000000000004e-06,0.119,0.267,124.473,3,power-pop,FALSE,Allegro,The Lemonheads,Favorite Spanish Dishes,Ride With Me - Acoustic
27,234520,False,0.696,0.623,F,-5.883,minor,0.0352,0.649,0,0.0916,0.947,132.03,4,bluegrass,FALSE,Allegro,Old Crow Medicine Show,Carry Me Back,We Don't Grow Tobacco
19,48390,False,0.957,0.635,F#/Gb,-5.888,major,0.222,0.766,0,0.0838,0.321,125.13,4,children,FALSE,Allegro,WowKidz,50 Top Hindi Nursery Rhymes,Gudiya Raani
7,433098,False,0.633,0.713,C,-7.573,minor,0.0273,0.00717,0.905,0.115,0.667,120.009,4,detroit-techno,FALSE,Allegro,Terrence Parker,My Beloved Sheryl (Songs Have Everlasting Radiant Yielding Love),Sheryl Melts My Heart
11,66880,False,0.181,0.862,C#/Db,-12.029,major,0.0676,1.92e-5,0.901,0.305,0.355,110.748,4,grindcore,FALSE,Moderato,Napalm Death,From Enslavement To Obliteration (Full Dynamic Range Edition),Inconceivable?
6,255093,False,0.426,0.132,A,-16.241,minor,0.0445,0.966,0,0.061,0.227,82.794,4,romance,FALSE,Andante,Sergei Lemeshev,Лемешев Сергей - ХX Век Ретропанорама,Ты Не Пой Соловей
21,226160,False,0.473,0.782,F#/Gb,-7.063,major,0.0351,0.00158,3.18e-4,0.111,0.553,114.945,4,goth,FALSE,Moderato,New Model Army,Carnival (Redux),Rumour and Rapture
32,46426,False,0.466,0.965,C#/Db,-3.799,major,0.0886,0.00281,0,0.116,0.5,107.454,4,j-rock,FALSE,Andante,My Hair is Bad,mothers,噂
5,395626,False,0.802,0.704,G,-10.047,major,0.0776,6.66e-5,0.898,0.349,0.269,124.844,4,chicago-house,FALSE,Allegro,Paul Johnson,Acid Is A Friend Of Mine,Acid Is A Friend Of Mine
13,389448,False,0.806,0.925,F#/Gb,-9.841,major,0.049,0.0148,0.815,0.062,0.669,121.001,4,detroit-techno,FALSE,Allegro,Omar S,Desert Eagle,Desert Eagle
60,262533,False,0.224,0.387,C,-9.022,major,0.0287,0.532,0.00548,0.0689,0.0395,104.566,4,ambient,FALSE,Andante,Sleeping At Last,Atlas: I,Light
52,246510,False,0.641,0.607,B,-6.686,major,0.0397,0.397,0,0.132,0.255,90.02,4,mandopop,FALSE,Andante,G.E.M.,不想回家,不想回家
11,165360,False,0.44,0.523,F#/Gb,-7.483,minor,0.0479,0.863,2.29e-5,0.0865,0.686,64.099,4,honky-tonk,FALSE,Larghetto,Ray Price,The Essential Ray Price 1951-1962,One More Time
35,278413,False,0.766,0.715,A,-7.336,major,0.0283,0.0121,1.57e-5,0.0808,0.638,109.015,4,j-rock,FALSE,Moderato,Eikichi Yazawa,"YOU, TOO COOL (50th Anniversary Remastered)",背中ごしのI LOVE YOU - Remastered 2022
11,130737,False,0.812,0.435,C,-10.269,major,0.0602,0.00988,0.895,0.111,0.802,122.05,4,study,FALSE,Allegro,"Sarah, the Illstrumentalist",MOMENTS,Strange Clouds
55,246680,False,0.238,0.98,G#/Ab,-3.855,major,0.165,4e-6,0.169,0.234,0.13,185.3,5,death-metal,FALSE,Presto,Gojira,The way of all flesh,Toxic garbage island
44,214000,False,0.641,0.66,D,-6.165,major,0.0371,0.0171,0,0.161,0.29,127.473,4,club,FALSE,Allegro,Glee Cast,"Glee: The Music, The Untitled Rachel Berry Project",Pompeii (Glee Cast Version)
21,201080,False,0.581,0.705,A,-6.772,major,0.0324,1.89e-4,0.045,0.259,0.787,123.615,4,power-pop,FALSE,Allegro,Blondie,Greatest Hits: Blondie,Rip Her To Shreads
22,215840,False,0.45,0.768,D,-10.697,major,0.0367,0.0706,0.00115,0.311,0.838,137.932,4,power-pop,FALSE,Allegro,Elvis Costello & The Attractions,Armed Forces (Remastered 2020),Busy Bodies
40,270480,False,0.418,0.579,G,-8.883,minor,0.0298,0.243,0,0.177,0.632,203.458,4,mpb,FALSE,Prestissimo,Roupa Nova,Nossa História,Amar é...
38,94890,False,0.847,0.376,A,-14.15,major,0.093,0.596,5.75e-5,0.0798,0.965,150.047,3,children,FALSE,Allegro,CoComelon,Vehicle Fun with CoComelon,This is the Way - Car Safety
41,187400,False,0.547,0.977,C#/Db,-2.819,minor,0.0924,8.34e-4,3.98e-6,0.366,0.386,97.993,4,hard-rock,FALSE,Andante,Dead Fish,Zero e Um,Bem-Vindo Ao Clube
59,220706,False,0.48,0.908,C,-5.466,minor,0.0452,5.45e-6,0.856,0.0932,0.313,95.084,4,death-metal,FALSE,Andante,In Flames,Reroute to Remain,Cloud Connected
17,101066,False,0.799,0.602,G,-5.278,major,0.0438,0.327,0.00945,0.291,0.698,110.936,4,kids,FALSE,Moderato,Dora The Explorer,Dora The Explorer,The Happy Song
27,282122,False,0.461,0.416,A,-7.128,major,0.0281,0.577,0,0.0415,0.525,100.015,4,groove,FALSE,Andante,Purples,o Dono do tempo,descansarei
61,144546,False,0.558,0.793,C#/Db,-6.861,minor,0.0374,6.41e-4,2.93e-5,0.731,0.457,75.999,4,metalcore,FALSE,Adagio,I Prevail,TRAUMA,Paranoid
42,294626,False,0.497,0.589,E,-5.098,major,0.0271,0.0293,0,0.971,0.27,130.073,4,gospel,FALSE,Allegro,Trazendo a Arca,Entre a Fé e a Razão (Ao Vivo),Entre a Fé e a Razão - Ao Vivo
37,157240,False,0.581,0.936,F#/Gb,-7.7,minor,0.0965,0.161,0,0.861,0.836,135.779,4,samba,FALSE,Allegro,Art Popular,Ao Vivo Sem Abuso,Gandaia - Ao Vivo
28,155939,False,0.679,0.476,F#/Gb,-7.188,major,0.0304,0.568,0.208,0.103,0.559,114.907,4,cantopop,FALSE,Moderato,my little airport,火炭麗琪,My Dear Friend Ka Hei
11,54832,False,0.543,0.443,C,-19.179,minor,0.0818,0.0284,0.0288,0.116,0.129,106.503,4,detroit-techno,FALSE,Andante,Drexciya,Journey of the Deep Sea Dweller IV,Intro (The Unknown Aquazone)
23,303040,False,0.693,0.813,C#/Db,-5.273,minor,0.0285,0.00135,0,0.203,0.713,117.005,4,j-idol,FALSE,Moderato,Shiritsu Ebisu Chugaku,ハッピーエンドとそれから,ハッピーエンドとそれから
21,209546,False,0.776,0.429,C,-9.711,major,0.0355,0.446,0,0.055,0.558,103.526,4,bluegrass,FALSE,Andante,Nickel Creek,This Side,Young
29,181849,False,0.464,0.269,F,-14.555,major,0.0423,0.688,0.00359,0.708,0.255,137.28,4,cantopop,FALSE,Allegro,my little airport,I ALSO DON'T KNOW (Live),那陣時不知道 - Live
55,289240,False,0.427,0.93,A#/Bb,-3.734,minor,0.0592,0.0194,8.44e-4,0.2,0.361,170.027,4,death-metal,FALSE,Vivace,In Flames,A Sense of Purpose (The Mirror's Truth Version),Alias
21,258298,False,0.479,0.946,D,-4.405,major,0.102,1.12e-4,1.64e-4,0.113,0.201,135.372,4,heavy-metal,FALSE,Allegro,Malon,Justicia o Resistencia (Remasterizado),Revolución Nacional - Remasterizado
53,499266,False,0.182,0.0824,E,-22.399,minor,0.0468,0.98,0.903,0.113,0.0389,151.087,4,new-age,FALSE,Allegro,Deuter,Koyasan: Reiki Sound Healing,Kindred Spirit
17,30960,False,0.754,0.408,A,-6.456,major,0.0446,0.668,0,0.172,0.799,76.269,4,kids,FALSE,Andante,Dora The Explorer,Dora The Explorer,Mary Had A Little Lamb
12,367419,False,0.646,0.942,F,-10.177,minor,0.0476,0.0301,0.851,0.101,0.285,133.988,4,detroit-techno,FALSE,Allegro,Surgeon,Luminosity Device,The Etheric Body
38,233830,False,0.403,0.977,G,-5.441,major,0.117,2.56e-4,3.5e-6,0.878,0.623,97.712,4,emo,FALSE,Andante,CPM 22,Ao Vivo no Rock In Rio,Não Sei Viver Sem Ter Você - Ao Vivo
21,244533,True,0.366,0.97,D,-7.273,minor,0.0836,1.64e-6,0.0533,0.415,0.0664,122.419,4,black-metal,FALSE,Allegro,Hypocrisy,Hypocrisy,Apocalyptic Hybrid
35,200053,False,0.602,0.59,C,-10.671,major,0.0596,0.027,2.69e-5,0.195,0.418,143.643,4,j-rock,FALSE,Allegro,Eikichi Yazawa,RISING SUN (50th Anniversary Remastered),YOU - Remastered 2022
34,224253,False,0.416,0.914,E,-5.119,major,0.041,0.0145,3.01e-5,0.126,0.322,140.121,4,goth,FALSE,Allegro,Håkan Hellström,2 steg från paradise (Deluxe Version),Saknade te havs
29,132000,False,0.392,0.985,B,-5.151,minor,0.0478,6.32e-4,0.955,0.0686,0.201,150.025,4,trance,FALSE,Allegro,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Inversion - Radio Edit
